ID,CAT,SCAT,TTL,DESC,NT,KV,UN,PL,CS,EW,SS,DS,TC,PM,EP,EO,TBBC
71,Station,AIS Switchbay,1CB Diameter 1CB,Construction of 1 new AIS switchbays with only 1 circuit breakers and secondary system,"1 set of gantry and busbar structure. Footprint area to house 1 bay. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 220,lot,568052.5120991298,365589.1341256366,138160.9490933786,104268.43169625179,109303.02038932082,22168.122207674023,135098.53320120054,0.0,0.0,1442640.702812592
72,Station,AIS Switchbay,3CB Diameter 3CBs,Construction of 3 new AIS switchbays with only 3 circuit breakers and secondary system,"2 sets of gantry and busbar structure. Footprint area to house 3 bays. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,1048864.265848784,673363.3955857385,241405.7724957555,312805.2950887554,212973.94816800713,43193.980305602716,263235.79993565683,0.0,0.0,2795842.4574283
73,Station,AIS Switchbay,3CB Diameter 2CBs,Construction of 3 new AIS switchbays with only 2 circuit breakers and secondary system,"2 sets of gantry and busbar structure. Footprint area to house 3 bays. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,706288.4564523568,574206.0441426145,172074.70288624786,208536.86339250358,156040.16621983913,31647.04380305602,192865.64544772118,0.0,0.0,2041658.922344339
74,Station,AIS Switchbay,3CB Diameter 1CB,Construction of 3 new AIS switchbays with only 1 circuit breakers and secondary system,"2 sets of gantry and busbar structure. Footprint area to house 3 bays. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,363712.64705592964,475048.6926994906,104414.26146010186,104268.43169625179,99271.12957998212,20133.519864176567,122699.1161608579,0.0,0.0,1289547.7985167904
75,Station,AIS Switchbay,2CB Diameter 2CBs,Construction of 2 new AIS switchbays with only 2 circuit breakers and secondary system,"2 sets of gantry and busbar structure. Footprint area to house 2 bays. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,706288.4564523568,570029.4736842104,172074.70288624786,208536.86339250358,155628.30294906165,31563.51239388794,192356.5824450402,0.0,0.0,2036477.894203308
76,Station,AIS Switchbay,2CB Diameter 1CB,Construction of 2 new AIS switchbays with only 1 circuit breakers and secondary system,"2 sets of gantry and busbar structure. Footprint area to house 2 bays. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,363712.64705592964,470872.1222410865,104414.26146010186,104268.43169625179,98859.26630920464,20049.988455008486,122190.05315817695,0.0,0.0,1284366.7703757598
77,Station,AIS Switchbay,1CB Diameter 1CB,Construction of 1 new AIS switchbays with only 1 circuit breakers and secondary system,"1 set of gantry and busbar structure. Footprint area to house 1 bay. Each CB is accompanied by 1 VT, 1 CT, 2 DC and miscellaneous equipment", 132,lot,370125.52255941945,299632.7334465195,103077.75891341254,104268.43169625179,82390.22698838248,16709.84584040747,101834.32055764073,0.0,0.0,1078038.8400020339
78,Overhead line,HVAC,2 × Olive DCST 3350 MVA,"Overhead lines double circuit single tower, twin conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,881154.5043648704,609520.7572156197,423840.04074702883,0.0,97763.25661611931,0.0,142547.29173676274,267248.94808220246,183067.8260869565,2605142.6248495597
79,Overhead line,HVAC,Stage 1 development: 2 × Olive DCST 3350 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, twin conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,660865.8782736528,609520.7572156197,211920.02037351442,0.0,97763.25661611931,0.0,142547.29173676274,267248.94808220246,183067.8260869565,2172933.9783848277
80,Overhead line,HVAC,Stage 2 development: 2 × Olive DCST 3500 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, twin conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,220288.6260912176,0.0,211920.02037351442,0.0,0.0,0.0,142547.29173676274,0.0,0.0,574755.9382014947
81,Overhead line,HVAC,3 × Mango DCST 4167 MVA,"Overhead lines double circuit single tower, triple conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,849142.9265068994,609520.7572156197,602869.5687606111,0.0,105217.42168314345,0.0,150001.45680378686,267248.94808220246,183067.8260869565,2767068.90513922
82,Overhead line,HVAC,Stage 1 development: 3 × Mango DCST 4167 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, triple conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,636857.1948801746,609520.7572156197,301434.78438030556,0.0,105217.42168314345,0.0,150001.45680378686,267248.94808220246,183067.8260869565,2253348.389132189
83,Overhead line,HVAC,Stage 2 development: 3 × Mango DCST 4167 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, triple conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,212285.73162672485,0.0,301434.78438030556,0.0,0.0,0.0,150001.45680378686,0.0,0.0,663721.9728108172
84,Overhead line,HVAC,4 × Orange DCST 6124 MVA,"Overhead lines double circuit single tower, quad conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,950258.8629154111,609520.7572156197,781899.0967741935,0.0,118382.08747402816,0.0,163166.1225946716,267248.94808220246,183067.8260869565,3073543.701143083
85,Overhead line,HVAC,Stage 1 development: 4 × Orange DCST 6124 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, quad conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,712694.1471865583,609520.7572156197,390949.54838709673,0.0,118382.08747402816,0.0,163166.1225946716,267248.94808220246,183067.8260869565,2445029.4370271335
86,Overhead line,HVAC,Stage 2 development: 4 × Orange DCST 6124 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, quad conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 500,km,237564.71572885278,0.0,390949.54838709673,0.0,0.0,0.0,163166.1225946716,0.0,0.0,791680.3867106211
